districtid,weekid,dose1,dose2
AR_Kurung Kumey,28,479.0,139.0
AR_Kurung Kumey,29,470.0,112.0
AR_Kurung Kumey,30,58.0,55.0
AR_Lepa Rada,1,15.0,0.0
AR_Lepa Rada,2,155.0,0.0
AR_Lepa Rada,3,186.0,0.0
AR_Lepa Rada,4,246.0,0.0
AR_Lepa Rada,5,397.0,166.0
AR_Lepa Rada,6,141.0,73.0
AR_Lepa Rada,7,324.0,166.0
AR_Lepa Rada,8,208.0,145.0
AR_Lepa Rada,9,174.0,300.0
AR_Lepa Rada,10,219.0,92.0
AR_Lepa Rada,11,72.0,34.0
AR_Lepa Rada,12,520.0,172.0
AR_Lepa Rada,13,1205.0,101.0
AR_Lepa Rada,14,472.0,231.0
AR_Lepa Rada,15,222.0,138.0
AR_Lepa Rada,16,210.0,642.0
AR_Lepa Rada,17,127.0,253.0
AR_Lepa Rada,18,440.0,1.0
AR_Lepa Rada,19,57.0,0.0
AR_Lepa Rada,20,279.0,0.0
AR_Lepa Rada,21,698.0,6.0
AR_Lepa Rada,22,586.0,10.0
AR_Lepa Rada,23,2257.0,8.0
AR_Lepa Rada,24,1181.0,14.0
AR_Lepa Rada,25,1011.0,861.0
AR_Lepa Rada,26,698.0,535.0
AR_Lepa Rada,27,324.0,332.0
AR_Lepa Rada,28,260.0,210.0
AR_Lepa Rada,29,200.0,125.0
AR_Lepa Rada,30,72.0,344.0
AR_Lohit,1,96.0,0.0
AR_Lohit,2,200.0,0.0
AR_Lohit,3,94.0,0.0
AR_Lohit,4,144.0,0.0
AR_Lohit,5,12.0,77.0
AR_Lohit,6,186.0,171.0
AR_Lohit,7,881.0,41.0
AR_Lohit,8,275.0,92.0
AR_Lohit,9,330.0,50.0
AR_Lohit,10,195.0,50.0
AR_Lohit,11,135.0,190.0
AR_Lohit,12,623.0,237.0
AR_Lohit,13,1039.0,199.0
AR_Lohit,14,964.0,209.0
AR_Lohit,15,1132.0,203.0
AR_Lohit,16,503.0,266.0
AR_Lohit,17,338.0,211.0
AR_Lohit,18,998.0,4.0
AR_Lohit,19,176.0,8.0
AR_Lohit,20,829.0,9.0
AR_Lohit,21,1669.0,18.0
AR_Lohit,22,1698.0,12.0
AR_Lohit,23,3437.0,49.0
AR_Lohit,24,3419.0,326.0
AR_Lohit,25,3007.0,816.0
AR_Lohit,26,1994.0,972.0
AR_Lohit,27,1305.0,946.0
AR_Lohit,28,977.0,442.0
AR_Lohit,29,781.0,405.0
AR_Lohit,30,449.0,707.0
AR_Longding,1,61.0,0.0
AR_Longding,2,17.0,0.0
AR_Longding,3,81.0,0.0
AR_Longding,4,233.0,61.0
AR_Longding,5,343.0,6.0
AR_Longding,6,228.0,53.0
AR_Longding,7,319.0,8.0
AR_Longding,8,271.0,120.0
AR_Longding,9,369.0,183.0
AR_Longding,10,273.0,114.0
AR_Longding,11,0.0,59.0
AR_Longding,12,216.0,243.0
AR_Longding,13,181.0,120.0
AR_Longding,14,519.0,208.0
AR_Longding,15,564.0,130.0
AR_Longding,16,413.0,156.0
AR_Longding,17,222.0,91.0
AR_Longding,18,628.0,79.0
AR_Longding,19,311.0,29.0
AR_Longding,20,263.0,4.0
AR_Longding,21,1791.0,17.0
AR_Longding,22,1673.0,41.0
AR_Longding,23,1027.0,22.0
AR_Longding,24,1561.0,18.0
AR_Longding,25,2802.0,94.0
AR_Longding,26,1621.0,337.0
AR_Longding,27,335.0,298.0
AR_Longding,28,342.0,347.0
AR_Longding,29,537.0,176.0
AR_Longding,30,898.0,251.0
AR_Lower Dibang Valley,1,33.0,0.0
AR_Lower Dibang Valley,2,46.0,0.0
AR_Lower Dibang Valley,3,86.0,0.0
AR_Lower Dibang Valley,4,60.0,0.0
AR_Lower Dibang Valley,5,146.0,86.0
AR_Lower Dibang Valley,6,351.0,41.0
AR_Lower Dibang Valley,7,261.0,59.0
AR_Lower Dibang Valley,8,490.0,92.0
AR_Lower Dibang Valley,9,299.0,40.0
AR_Lower Dibang Valley,10,270.0,189.0
AR_Lower Dibang Valley,11,633.0,195.0
AR_Lower Dibang Valley,12,1059.0,367.0
AR_Lower Dibang Valley,13,1973.0,305.0
AR_Lower Dibang Valley,14,1710.0,267.0
AR_Lower Dibang Valley,15,922.0,270.0
AR_Lower Dibang Valley,16,335.0,401.0
AR_Lower Dibang Valley,17,249.0,242.0
AR_Lower Dibang Valley,18,751.0,5.0
AR_Lower Dibang Valley,19,157.0,4.0
AR_Lower Dibang Valley,20,1187.0,4.0
AR_Lower Dibang Valley,21,1338.0,14.0
AR_Lower Dibang Valley,22,3627.0,11.0
AR_Lower Dibang Valley,23,4172.0,146.0
AR_Lower Dibang Valley,24,3061.0,593.0
AR_Lower Dibang Valley,25,2078.0,1424.0
AR_Lower Dibang Valley,26,1290.0,1387.0
AR_Lower Dibang Valley,27,1308.0,858.0
AR_Lower Dibang Valley,28,575.0,360.0
AR_Lower Dibang Valley,29,644.0,235.0
AR_Lower Dibang Valley,30,615.0,507.0
AR_Lower Siang,1,2.0,0.0
AR_Lower Siang,2,0.0,0.0
AR_Lower Siang,3,55.0,0.0
AR_Lower Siang,4,122.0,0.0
AR_Lower Siang,5,200.0,165.0
AR_Lower Siang,6,144.0,1.0
AR_Lower Siang,7,116.0,49.0
AR_Lower Siang,8,90.0,73.0
AR_Lower Siang,9,60.0,40.0
AR_Lower Siang,10,37.0,120.0
AR_Lower Siang,11,185.0,45.0
AR_Lower Siang,12,188.0,118.0
AR_Lower Siang,13,863.0,42.0
AR_Lower Siang,14,1222.0,115.0
AR_Lower Siang,15,616.0,41.0
AR_Lower Siang,16,283.0,97.0
AR_Lower Siang,17,290.0,181.0
AR_Lower Siang,18,490.0,1.0
AR_Lower Siang,19,95.0,0.0
AR_Lower Siang,20,530.0,5.0
AR_Lower Siang,21,623.0,12.0
AR_Lower Siang,22,1142.0,2.0
AR_Lower Siang,23,1420.0,2.0
AR_Lower Siang,24,1009.0,117.0
AR_Lower Siang,25,1433.0,479.0
AR_Lower Siang,26,1651.0,996.0
AR_Lower Siang,27,824.0,536.0
AR_Lower Siang,28,248.0,674.0
AR_Lower Siang,29,1090.0,308.0
AR_Lower Siang,30,664.0,348.0
AR_Lower Subansiri,1,22.0,0.0
AR_Lower Subansiri,2,87.0,0.0
AR_Lower Subansiri,3,170.0,0.0
AR_Lower Subansiri,4,268.0,79.0
AR_Lower Subansiri,5,422.0,276.0
AR_Lower Subansiri,6,97.0,7.0
AR_Lower Subansiri,7,336.0,160.0
AR_Lower Subansiri,8,296.0,173.0
AR_Lower Subansiri,9,273.0,192.0
AR_Lower Subansiri,10,694.0,94.0
AR_Lower Subansiri,11,756.0,144.0
AR_Lower Subansiri,12,1127.0,310.0
AR_Lower Subansiri,13,1050.0,229.0
AR_Lower Subansiri,14,695.0,553.0
AR_Lower Subansiri,15,1006.0,522.0
AR_Lower Subansiri,16,601.0,899.0
AR_Lower Subansiri,17,325.0,419.0
AR_Lower Subansiri,18,1478.0,2.0
AR_Lower Subansiri,19,230.0,0.0
AR_Lower Subansiri,20,1593.0,0.0
AR_Lower Subansiri,21,1038.0,4.0
AR_Lower Subansiri,22,1746.0,8.0
AR_Lower Subansiri,23,2135.0,49.0
AR_Lower Subansiri,24,2042.0,239.0
AR_Lower Subansiri,25,2058.0,627.0
AR_Lower Subansiri,26,1351.0,741.0
AR_Lower Subansiri,27,1227.0,794.0
AR_Lower Subansiri,28,955.0,596.0
AR_Lower Subansiri,29,406.0,263.0
AR_Lower Subansiri,30,321.0,771.0
AR_Namsai,1,141.0,0.0
AR_Namsai,2,267.0,0.0
AR_Namsai,3,199.0,0.0
AR_Namsai,4,115.0,0.0
AR_Namsai,5,458.0,412.0
AR_Namsai,6,354.0,153.0
AR_Namsai,7,575.0,174.0
AR_Namsai,8,866.0,110.0
AR_Namsai,9,840.0,159.0
AR_Namsai,10,589.0,318.0
AR_Namsai,11,590.0,97.0
AR_Namsai,12,1118.0,522.0
AR_Namsai,13,1276.0,241.0
AR_Namsai,14,2735.0,741.0
AR_Namsai,15,2351.0,534.0
AR_Namsai,16,985.0,677.0
AR_Namsai,17,1423.0,374.0
AR_Namsai,18,1750.0,2.0
AR_Namsai,19,666.0,2.0
AR_Namsai,20,2087.0,3.0
AR_Namsai,21,2082.0,14.0
AR_Namsai,22,4471.0,21.0
AR_Namsai,23,6664.0,92.0
AR_Namsai,24,12648.0,377.0
AR_Namsai,25,5373.0,962.0
AR_Namsai,26,2379.0,2105.0
AR_Namsai,27,1618.0,1739.0
AR_Namsai,28,1138.0,1039.0
AR_Namsai,29,1207.0,428.0
AR_Namsai,30,861.0,1311.0
AR_Pakke Kessang,1,3.0,0.0
AR_Pakke Kessang,2,161.0,0.0
AR_Pakke Kessang,3,47.0,0.0
AR_Pakke Kessang,4,37.0,0.0
AR_Pakke Kessang,5,17.0,59.0
AR_Pakke Kessang,6,118.0,16.0
AR_Pakke Kessang,7,127.0,62.0
AR_Pakke Kessang,8,195.0,26.0
AR_Pakke Kessang,9,186.0,32.0
AR_Pakke Kessang,10,268.0,65.0
AR_Pakke Kessang,11,216.0,62.0
AR_Pakke Kessang,12,344.0,139.0
AR_Pakke Kessang,13,381.0,132.0
AR_Pakke Kessang,14,458.0,186.0
AR_Pakke Kessang,15,456.0,218.0
AR_Pakke Kessang,16,280.0,156.0
AR_Pakke Kessang,17,284.0,190.0
AR_Pakke Kessang,18,399.0,2.0
AR_Pakke Kessang,19,75.0,0.0
AR_Pakke Kessang,20,305.0,34.0
AR_Pakke Kessang,21,174.0,8.0
AR_Pakke Kessang,22,290.0,28.0
AR_Pakke Kessang,23,300.0,42.0
AR_Pakke Kessang,24,299.0,76.0
AR_Pakke Kessang,25,499.0,170.0
AR_Pakke Kessang,26,435.0,394.0
AR_Pakke Kessang,27,277.0,317.0
AR_Pakke Kessang,28,380.0,272.0
AR_Pakke Kessang,29,411.0,121.0
AR_Pakke Kessang,30,246.0,177.0
AR_Papum Pare,1,11604.0,0.0
AR_Papum Pare,2,402412.0,0.0
AR_Papum Pare,3,269155.0,0.0
AR_Papum Pare,4,762119.0,740.0
AR_Papum Pare,5,20685583.0,354473.0
AR_Papum Pare,6,2950409.0,123077.0
AR_Papum Pare,7,4751480.0,135145.0
AR_Papum Pare,8,3940336.0,549103.0
AR_Papum Pare,9,5880842.0,661363.0
AR_Papum Pare,10,6070386.0,18727202.0
AR_Papum Pare,11,13660339.0,0.0
AR_Papum Pare,12,31541287.0,4990388.0
AR_Papum Pare,13,36711487.0,7800540.0
AR_Papum Pare,14,54331168.0,7630316.0
AR_Papum Pare,15,65360959.0,8550456.0
AR_Papum Pare,16,2589981079.0,18030945.0
AR_Papum Pare,17,136300419.0,9330268.0
AR_Papum Pare,18,326701445.0,330000.0
AR_Papum Pare,19,83900519.0,60003.0
AR_Papum Pare,20,1867301370.0,160002.0
AR_Papum Pare,21,385102369.0,170015.0
AR_Papum Pare,22,836202161.0,400004.0
AR_Papum Pare,23,682102297.0,1420196.0
AR_Papum Pare,24,486501663.0,10580416.0
AR_Papum Pare,25,417001390.0,30980658.0
AR_Papum Pare,26,531400735.0,46180831.0
AR_Papum Pare,27,356400945.0,52590883.0
AR_Papum Pare,28,219400825.0,28580696.0
AR_Papum Pare,29,162200412.0,11610701.0
AR_Papum Pare,30,173400890.0,26950808.0
AR_Shi Yomi,1,52.0,0.0
AR_Shi Yomi,2,96.0,0.0
AR_Shi Yomi,3,52.0,0.0
AR_Shi Yomi,4,2.0,0.0
AR_Shi Yomi,5,103.0,112.0
AR_Shi Yomi,6,19.0,41.0
AR_Shi Yomi,7,29.0,72.0
AR_Shi Yomi,8,155.0,25.0
AR_Shi Yomi,9,147.0,25.0
AR_Shi Yomi,10,55.0,7.0
AR_Shi Yomi,11,461.0,51.0
AR_Shi Yomi,12,371.0,157.0
AR_Shi Yomi,13,195.0,177.0
AR_Shi Yomi,14,156.0,80.0
AR_Shi Yomi,15,85.0,275.0
AR_Shi Yomi,16,268.0,378.0
AR_Shi Yomi,17,67.0,27.0
AR_Shi Yomi,18,229.0,1.0
AR_Shi Yomi,19,107.0,4.0
AR_Shi Yomi,20,19.0,2.0
AR_Shi Yomi,21,292.0,1.0
AR_Shi Yomi,22,164.0,1.0
AR_Shi Yomi,23,1585.0,5.0
AR_Shi Yomi,24,831.0,16.0
AR_Shi Yomi,25,283.0,114.0
AR_Shi Yomi,26,179.0,111.0
AR_Shi Yomi,27,115.0,126.0
AR_Shi Yomi,28,205.0,195.0
AR_Shi Yomi,29,284.0,97.0
AR_Shi Yomi,30,113.0,198.0
AR_Siang,1,142.0,0.0
AR_Siang,2,65.0,0.0
AR_Siang,3,16.0,0.0
AR_Siang,4,40.0,0.0
AR_Siang,5,0.0,0.0
AR_Siang,6,23.0,149.0
AR_Siang,7,214.0,30.0
AR_Siang,8,146.0,13.0
AR_Siang,9,135.0,12.0
AR_Siang,10,709.0,16.0
AR_Siang,11,630.0,40.0
AR_Siang,12,997.0,136.0
AR_Siang,13,344.0,58.0
AR_Siang,14,394.0,171.0
AR_Siang,15,439.0,228.0
AR_Siang,16,297.0,283.0
AR_Siang,17,79.0,438.0
AR_Siang,18,504.0,0.0
AR_Siang,19,190.0,0.0
AR_Siang,20,367.0,3.0
AR_Siang,21,43.0,0.0
AR_Siang,22,505.0,24.0
AR_Siang,23,2458.0,229.0
AR_Siang,24,1330.0,736.0
AR_Siang,25,1335.0,409.0
AR_Siang,26,1198.0,294.0
AR_Siang,27,465.0,264.0
AR_Siang,28,300.0,352.0
AR_Siang,29,372.0,93.0
AR_Siang,30,140.0,295.0
AR_Tawang,1,168.0,0.0
AR_Tawang,2,335.0,0.0
AR_Tawang,3,78.0,0.0
AR_Tawang,4,195.0,0.0
AR_Tawang,5,270.0,134.0
AR_Tawang,6,453.0,91.0
AR_Tawang,7,814.0,397.0
AR_Tawang,8,702.0,209.0
AR_Tawang,9,398.0,120.0
AR_Tawang,10,311.0,181.0
AR_Tawang,11,475.0,56.0
AR_Tawang,12,1507.0,675.0
AR_Tawang,13,754.0,250.0
AR_Tawang,14,1098.0,595.0
AR_Tawang,15,1012.0,390.0
AR_Tawang,16,597.0,632.0
AR_Tawang,17,475.0,502.0
AR_Tawang,18,1044.0,5.0
AR_Tawang,19,595.0,2.0
AR_Tawang,20,918.0,3.0
AR_Tawang,21,2915.0,12.0
AR_Tawang,22,2940.0,37.0
AR_Tawang,23,3811.0,82.0
AR_Tawang,24,1972.0,568.0
AR_Tawang,25,1000.0,638.0
AR_Tawang,26,442.0,1058.0
AR_Tawang,27,526.0,820.0
AR_Tawang,28,290.0,509.0
AR_Tawang,29,1013.0,398.0
AR_Tawang,30,552.0,802.0
AR_Tirap,1,172.0,0.0
AR_Tirap,2,135.0,0.0
AR_Tirap,3,129.0,0.0
AR_Tirap,4,198.0,0.0
AR_Tirap,5,347.0,95.0
AR_Tirap,6,521.0,213.0
AR_Tirap,7,548.0,81.0
AR_Tirap,8,367.0,142.0
AR_Tirap,9,485.0,267.0
AR_Tirap,10,106.0,214.0
AR_Tirap,11,55.0,266.0
AR_Tirap,12,242.0,302.0
AR_Tirap,13,446.0,119.0
AR_Tirap,14,494.0,168.0
AR_Tirap,15,721.0,281.0
AR_Tirap,16,400.0,314.0
AR_Tirap,17,328.0,76.0
AR_Tirap,18,935.0,6.0
AR_Tirap,19,350.0,3.0
AR_Tirap,20,747.0,8.0
AR_Tirap,21,2567.0,41.0
AR_Tirap,22,3198.0,40.0
AR_Tirap,23,2305.0,25.0
AR_Tirap,24,3357.0,153.0
AR_Tirap,25,5173.0,471.0
AR_Tirap,26,2487.0,490.0
AR_Tirap,27,878.0,637.0
AR_Tirap,28,469.0,394.0
AR_Tirap,29,511.0,250.0
AR_Tirap,30,344.0,577.0
AR_Upper Dibang Valley,1,12.0,0.0
AR_Upper Dibang Valley,2,53.0,0.0
AR_Upper Dibang Valley,3,7.0,0.0
AR_Upper Dibang Valley,4,86.0,0.0
AR_Upper Dibang Valley,5,183.0,76.0
AR_Upper Dibang Valley,6,70.0,52.0
AR_Upper Dibang Valley,7,1.0,1.0
AR_Upper Dibang Valley,8,257.0,20.0
AR_Upper Dibang Valley,9,289.0,117.0
AR_Upper Dibang Valley,10,98.0,54.0
AR_Upper Dibang Valley,11,118.0,13.0
AR_Upper Dibang Valley,12,14.0,2.0
AR_Upper Dibang Valley,13,96.0,165.0
AR_Upper Dibang Valley,14,91.0,131.0
AR_Upper Dibang Valley,15,29.0,64.0
AR_Upper Dibang Valley,16,146.0,119.0
AR_Upper Dibang Valley,17,61.0,62.0
AR_Upper Dibang Valley,18,122.0,0.0
AR_Upper Dibang Valley,19,30.0,1.0
AR_Upper Dibang Valley,20,157.0,0.0
AR_Upper Dibang Valley,21,105.0,10.0
AR_Upper Dibang Valley,22,301.0,2.0
AR_Upper Dibang Valley,23,556.0,31.0
AR_Upper Dibang Valley,24,201.0,38.0
AR_Upper Dibang Valley,25,199.0,55.0
AR_Upper Dibang Valley,26,257.0,43.0
AR_Upper Dibang Valley,27,27.0,31.0
AR_Upper Dibang Valley,28,253.0,55.0
AR_Upper Dibang Valley,29,46.0,42.0
AR_Upper Dibang Valley,30,50.0,50.0
AR_Upper Siang,1,1.0,0.0
AR_Upper Siang,2,122.0,0.0
AR_Upper Siang,3,210.0,0.0
AR_Upper Siang,4,190.0,94.0
AR_Upper Siang,5,26.0,33.0
AR_Upper Siang,6,53.0,49.0
AR_Upper Siang,7,246.0,106.0
AR_Upper Siang,8,127.0,193.0
AR_Upper Siang,9,366.0,46.0
AR_Upper Siang,10,344.0,63.0
AR_Upper Siang,11,712.0,58.0
AR_Upper Siang,12,1211.0,218.0
AR_Upper Siang,13,1228.0,44.0
AR_Upper Siang,14,907.0,438.0
AR_Upper Siang,15,249.0,173.0
AR_Upper Siang,16,714.0,824.0
AR_Upper Siang,17,286.0,325.0
AR_Upper Siang,18,650.0,0.0
AR_Upper Siang,19,174.0,5.0
AR_Upper Siang,20,364.0,4.0
AR_Upper Siang,21,1012.0,4.0
AR_Upper Siang,22,783.0,4.0
AR_Upper Siang,23,1894.0,63.0
AR_Upper Siang,24,1012.0,343.0
AR_Upper Siang,25,1183.0,732.0
AR_Upper Siang,26,1319.0,902.0
AR_Upper Siang,27,969.0,456.0
AR_Upper Siang,28,467.0,549.0
AR_Upper Siang,29,318.0,289.0
AR_Upper Siang,30,332.0,343.0
AR_Upper Subansiri,1,141.0,0.0
AR_Upper Subansiri,2,83.0,0.0
AR_Upper Subansiri,3,4.0,0.0
AR_Upper Subansiri,4,12.0,0.0
AR_Upper Subansiri,5,30.0,30.0
AR_Upper Subansiri,6,79.0,75.0
AR_Upper Subansiri,7,144.0,27.0
AR_Upper Subansiri,8,275.0,10.0
AR_Upper Subansiri,9,242.0,0.0
AR_Upper Subansiri,10,242.0,50.0
AR_Upper Subansiri,11,331.0,9.0
AR_Upper Subansiri,12,949.0,235.0
AR_Upper Subansiri,13,1474.0,353.0
AR_Upper Subansiri,14,1439.0,611.0
AR_Upper Subansiri,15,1100.0,285.0
AR_Upper Subansiri,16,1562.0,848.0
AR_Upper Subansiri,17,681.0,545.0
AR_Upper Subansiri,18,1594.0,10.0
AR_Upper Subansiri,19,918.0,8.0
AR_Upper Subansiri,20,767.0,3.0
AR_Upper Subansiri,21,1709.0,31.0
AR_Upper Subansiri,22,771.0,19.0
AR_Upper Subansiri,23,849.0,30.0
AR_Upper Subansiri,24,599.0,21.0
AR_Upper Subansiri,25,1497.0,353.0
AR_Upper Subansiri,26,1335.0,992.0
AR_Upper Subansiri,27,1112.0,696.0
AR_Upper Subansiri,28,1357.0,713.0
AR_Upper Subansiri,29,1139.0,396.0
AR_Upper Subansiri,30,664.0,917.0
AR_West Kameng,1,214.0,0.0
AR_West Kameng,2,222.0,0.0
AR_West Kameng,3,158.0,0.0
AR_West Kameng,4,85.0,0.0
AR_West Kameng,5,934.0,373.0
AR_West Kameng,6,867.0,326.0
AR_West Kameng,7,2231.0,116.0
AR_West Kameng,8,1294.0,81.0
AR_West Kameng,9,1100.0,493.0
AR_West Kameng,10,823.0,612.0
AR_West Kameng,11,111.0,107.0
AR_West Kameng,12,1849.0,803.0
AR_West Kameng,13,2221.0,904.0
AR_West Kameng,14,1461.0,967.0
AR_West Kameng,15,1047.0,502.0
AR_West Kameng,16,717.0,838.0
AR_West Kameng,17,575.0,557.0
AR_West Kameng,18,1330.0,7.0
AR_West Kameng,19,861.0,19.0
AR_West Kameng,20,676.0,40.0
AR_West Kameng,21,3783.0,23.0
AR_West Kameng,22,2164.0,70.0
AR_West Kameng,23,6796.0,127.0
AR_West Kameng,24,4216.0,452.0
AR_West Kameng,25,3833.0,1848.0
AR_West Kameng,26,3398.0,1299.0
AR_West Kameng,27,3100.0,1098.0
AR_West Kameng,28,1056.0,605.0
AR_West Kameng,29,1491.0,682.0
AR_West Kameng,30,1266.0,734.0
AR_West Siang,1,83.0,0.0
AR_West Siang,2,553.0,0.0
AR_West Siang,3,129.0,0.0
AR_West Siang,4,239.0,72.0
AR_West Siang,5,339.0,241.0
AR_West Siang,6,441.0,266.0
AR_West Siang,7,601.0,248.0
AR_West Siang,8,559.0,151.0
AR_West Siang,9,810.0,164.0
AR_West Siang,10,931.0,203.0
AR_West Siang,11,441.0,137.0
AR_West Siang,12,1930.0,315.0
AR_West Siang,13,2021.0,667.0
AR_West Siang,14,1694.0,392.0
AR_West Siang,15,941.0,604.0
AR_West Siang,16,347.0,277.0
AR_West Siang,17,291.0,374.0
AR_West Siang,18,929.0,7.0
AR_West Siang,19,145.0,7.0
AR_West Siang,20,1243.0,18.0
AR_West Siang,21,1347.0,9.0
AR_West Siang,22,3693.0,51.0
AR_West Siang,23,4560.0,168.0
AR_West Siang,24,2722.0,1383.0
AR_West Siang,25,1657.0,1604.0
AR_West Siang,26,1796.0,2109.0
AR_West Siang,27,692.0,1176.0
AR_West Siang,28,414.0,670.0
AR_West Siang,29,504.0,285.0
AR_West Siang,30,593.0,718.0
AS_Baksa,1,94.0,0.0
AS_Baksa,2,537.0,0.0
AS_Baksa,3,849.0,0.0
AS_Baksa,4,563.0,48.0
AS_Baksa,5,722.0,111.0
AS_Baksa,6,761.0,181.0
AS_Baksa,7,1756.0,455.0
AS_Baksa,8,1764.0,421.0
AS_Baksa,9,1727.0,438.0
AS_Baksa,10,9222.0,638.0
AS_Baksa,11,3160.0,1035.0
AS_Baksa,12,4814.0,1126.0
AS_Baksa,13,1566.0,575.0
AS_Baksa,14,6173.0,1897.0
AS_Baksa,15,5128.0,1924.0
AS_Baksa,16,8027.0,2447.0
AS_Baksa,17,5344.0,1151.0
AS_Baksa,18,4233.0,153.0
AS_Baksa,19,5301.0,547.0
AS_Baksa,20,2836.0,105.0
AS_Baksa,21,5219.0,1614.0
AS_Baksa,22,6279.0,2724.0
AS_Baksa,23,29298.0,3075.0
AS_Baksa,24,16231.0,2859.0
AS_Baksa,25,4414.0,675.0
AS_Baksa,26,7176.0,4371.0
AS_Baksa,27,11017.0,1423.0
AS_Baksa,28,21084.0,4193.0
AS_Baksa,29,53832.0,5530.0
AS_Baksa,30,44684.0,3602.0
AS_Barpeta,1,155.0,0.0
AS_Barpeta,2,1048.0,0.0
AS_Barpeta,3,1833.0,0.0
AS_Barpeta,4,986.0,44.0
AS_Barpeta,5,1551.0,347.0
AS_Barpeta,6,2266.0,613.0
AS_Barpeta,7,3400.0,1018.0
AS_Barpeta,8,5741.0,848.0
AS_Barpeta,9,5586.0,804.0
AS_Barpeta,10,21853.0,1715.0
AS_Barpeta,11,8434.0,495.0
AS_Barpeta,12,9428.0,3096.0
AS_Barpeta,13,8136.0,2953.0
AS_Barpeta,14,24597.0,9392.0
AS_Barpeta,15,22823.0,9635.0
AS_Barpeta,16,11914.0,3900.0
AS_Barpeta,17,6653.0,426.0
AS_Barpeta,18,9576.0,22748.0
AS_Barpeta,19,10490.0,8761.0
AS_Barpeta,20,4304.0,55.0
AS_Barpeta,21,6690.0,17612.0
AS_Barpeta,22,8386.0,13169.0
AS_Barpeta,23,58285.0,9300.0
AS_Barpeta,24,25678.0,8512.0
AS_Barpeta,25,5236.0,2688.0
AS_Barpeta,26,35956.0,962.0
AS_Barpeta,27,11470.0,470.0
AS_Barpeta,28,36485.0,1655.0
AS_Barpeta,29,86308.0,3220.0
AS_Barpeta,30,68270.0,8833.0
AS_Biswanath,1,134.0,0.0
AS_Biswanath,2,654.0,0.0
AS_Biswanath,3,928.0,0.0
AS_Biswanath,4,254.0,30.0
AS_Biswanath,5,439.0,30.0
AS_Biswanath,6,261.0,578.0
AS_Biswanath,7,4059.0,439.0
AS_Biswanath,8,1936.0,449.0
AS_Biswanath,9,1712.0,222.0
AS_Biswanath,10,6582.0,235.0
AS_Biswanath,11,2215.0,924.0
AS_Biswanath,12,2350.0,1406.0
AS_Biswanath,13,519.0,919.0
AS_Biswanath,14,6354.0,3018.0
AS_Biswanath,15,10654.0,3390.0
AS_Biswanath,16,9424.0,1401.0
AS_Biswanath,17,6854.0,1741.0
AS_Biswanath,18,4645.0,129.0
AS_Biswanath,19,11561.0,714.0
AS_Biswanath,20,5328.0,571.0
AS_Biswanath,21,6281.0,2204.0
AS_Biswanath,22,10116.0,2436.0
AS_Biswanath,23,36743.0,956.0
AS_Biswanath,24,15561.0,927.0
AS_Biswanath,25,22813.0,897.0
AS_Biswanath,26,25479.0,5095.0
AS_Biswanath,27,48558.0,6898.0
AS_Biswanath,28,29279.0,4590.0
AS_Biswanath,29,41513.0,4435.0
AS_Biswanath,30,28842.0,6292.0
AS_Bongaigaon,1,70.0,0.0
AS_Bongaigaon,2,644.0,0.0
AS_Bongaigaon,3,833.0,0.0
AS_Bongaigaon,4,729.0,96.0
AS_Bongaigaon,5,191.0,215.0
AS_Bongaigaon,6,731.0,487.0
AS_Bongaigaon,7,8182.0,338.0
AS_Bongaigaon,8,4658.0,656.0
AS_Bongaigaon,9,1858.0,244.0
AS_Bongaigaon,10,11953.0,641.0
AS_Bongaigaon,11,3636.0,2566.0
AS_Bongaigaon,12,2171.0,2745.0
AS_Bongaigaon,13,427.0,931.0
AS_Bongaigaon,14,4770.0,3743.0
AS_Bongaigaon,15,11020.0,6167.0
AS_Bongaigaon,16,5478.0,1452.0
AS_Bongaigaon,17,8732.0,2318.0
AS_Bongaigaon,18,6301.0,198.0
AS_Bongaigaon,19,7812.0,553.0
AS_Bongaigaon,20,3063.0,236.0
AS_Bongaigaon,21,4984.0,513.0
AS_Bongaigaon,22,8876.0,3698.0
AS_Bongaigaon,23,32899.0,3200.0
AS_Bongaigaon,24,17563.0,1645.0
AS_Bongaigaon,25,4895.0,592.0
AS_Bongaigaon,26,12568.0,4148.0
AS_Bongaigaon,27,7352.0,2623.0
AS_Bongaigaon,28,20450.0,6455.0
AS_Bongaigaon,29,36294.0,4433.0
AS_Bongaigaon,30,40445.0,6214.0
AS_Cachar,1,108.0,0.0
AS_Cachar,2,768.0,0.0
AS_Cachar,3,2092.0,0.0
AS_Cachar,4,4135.0,81.0
AS_Cachar,5,815.0,167.0
AS_Cachar,6,4892.0,635.0
AS_Cachar,7,4610.0,800.0
AS_Cachar,8,5606.0,2617.0
AS_Cachar,9,3456.0,1128.0
AS_Cachar,10,12304.0,2565.0
AS_Cachar,11,1841.0,92.0
AS_Cachar,12,6574.0,4164.0
AS_Cachar,13,4600.0,2982.0
AS_Cachar,14,14011.0,3574.0
AS_Cachar,15,17142.0,4246.0
AS_Cachar,16,15372.0,4603.0
AS_Cachar,17,6757.0,2999.0
AS_Cachar,18,11303.0,764.0
AS_Cachar,19,12710.0,3967.0
AS_Cachar,20,16264.0,704.0
AS_Cachar,21,55358.0,734.0
AS_Cachar,22,30577.0,6005.0
